# probability by ion data file (1 traces, 0 calculated traces)
# trace names: 'GR4car'
# format:
# | scannedParam | numCountCycles | trace 0                                                                                           |
# |              |                | ion 0 dark prob | err | ion 0 bright prob | err | ion 1 dark prob | err | ion 1 bright prob | err |
2.55e-05	100	0.39	0.049020713	0.61	0.049020713	0.48	0.05021167316	0.52	0.05021167316	
2.6e-05	100	0.64	0.04824181513	0.36	0.04824181513	0.59	0.04943110704	0.41	0.04943110704	
2.65e-05	100	0.75	0.04351941399	0.25	0.04351941399	0.76	0.0429234696	0.24	0.0429234696	
2.7e-05	100	0.78	0.04163331999	0.22	0.04163331999	0.68	0.04688261723	0.32	0.04688261723	
2.75e-05	100	0.59	0.04943110704	0.41	0.04943110704	0.51	0.05024183938	0.49	0.05024183938	
2.8e-05	100	0.51	0.05024183938	0.49	0.05024183938	0.45	0.05	0.55	0.05	
2.85e-05	100	0.32	0.04688261723	0.68	0.04688261723	0.3	0.04605661865	0.7	0.04605661865	
2.9e-05	100	0.27	0.04461960433	0.73	0.04461960433	0.37	0.04852365871	0.63	0.04852365871	
2.95e-05	100	0.49	0.05024183938	0.51	0.05024183938	0.53	0.0501613558	0.47	0.0501613558	
3e-05	100	0.71	0.04560480216	0.29	0.04560480216	0.69	0.04648231987	0.31	0.04648231987	
3.05e-05	100	0.76	0.0429234696	0.24	0.0429234696	0.74	0.04408440023	0.26	0.04408440023	
3.1e-05	100	0.6	0.04923659639	0.4	0.04923659639	0.55	0.05	0.45	0.05	
3.15e-05	100	0.52	0.05021167316	0.48	0.05021167316	0.47	0.0501613558	0.53	0.0501613558	
3.2e-05	100	0.37	0.04852365871	0.63	0.04852365871	0.32	0.04688261723	0.68	0.04688261723	
3.25e-05	100	0.37	0.04852365871	0.63	0.04852365871	0.38	0.04878317312	0.62	0.04878317312	
3.3e-05	100	0.35	0.04793724854	0.65	0.04793724854	0.38	0.04878317312	0.62	0.04878317312	
3.35e-05	100	0.56	0.04988876516	0.44	0.04988876516	0.69	0.04648231987	0.31	0.04648231987	
3.4e-05	100	0.74	0.04408440023	0.26	0.04408440023	0.8	0.04020151261	0.2	0.04020151261	
3.45e-05	100	0.64	0.04824181513	0.36	0.04824181513	0.68	0.04688261723	0.32	0.04688261723	
